val_accuracy,float_val_accuracy,best_val_accuracy,phase,train_accuracy,train_loss,lr,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.4943181818181818,0.4943181818181818,0.4943181818181818,float,0.4122983870967742,2.1104145069276132,0.0006674030752494011,0,1787889668,,False,1,5ce2c923,2026-08-27_21-01-08,33.267929792404175,33.267929792404175,2126471,kilby,169.228.33.68,33.267929792404175,1
0.6193181818181818,0.6193181818181818,0.6193181818181818,float,0.5806451612903226,1.8679541503229449,0.0006674030752494011,1,1787889691,,False,2,5ce2c923,2026-08-27_21-01-31,22.881096601486206,56.14902639389038,2126471,kilby,169.228.33.68,56.14902639389038,2
0.6079545454545454,0.6079545454545454,0.6193181818181818,float,0.6451612903225806,1.793981388691933,0.0006674030752494011,2,1787889714,,False,3,5ce2c923,2026-08-27_21-01-54,22.737061262130737,78.88608765602112,2126471,kilby,169.228.33.68,78.88608765602112,3
0.6022727272727273,0.6022727272727273,0.6193181818181818,float,0.6814516129032258,1.7610137174206395,0.0006674030752494011,3,1787889737,,False,4,5ce2c923,2026-08-27_21-02-17,22.989474773406982,101.8755624294281,2126471,kilby,169.228.33.68,101.8755624294281,4
0.6022727272727273,0.6022727272727273,0.6193181818181818,float,0.6925403225806451,1.736940824216412,0.0006674030752494011,4,1787889756,,False,5,5ce2c923,2026-08-27_21-02-36,19.32124161720276,121.19680404663086,2126471,kilby,169.228.33.68,121.19680404663086,5
0.6079545454545454,0.6079545454545454,0.6193181818181818,float,0.7389112903225806,1.7161694938136685,0.0006674030752494011,5,1787889777,,False,6,5ce2c923,2026-08-27_21-02-57,20.685155391693115,141.88195943832397,2126471,kilby,169.228.33.68,141.88195943832397,6
0.6534090909090909,0.6534090909090909,0.6534090909090909,float,0.7580645161290323,1.699800681683325,0.0006674030752494011,6,1787889798,,False,7,5ce2c923,2026-08-27_21-03-18,20.949862718582153,162.83182215690613,2126471,kilby,169.228.33.68,162.83182215690613,7
0.7045454545454546,0.7045454545454546,0.7045454545454546,float,0.7560483870967742,1.6898159961546622,0.0006674030752494011,7,1787889819,,False,8,5ce2c923,2026-08-27_21-03-39,21.016799211502075,183.8486213684082,2126471,kilby,169.228.33.68,183.8486213684082,8
0.6590909090909091,0.6590909090909091,0.7045454545454546,float,0.7570564516129032,1.6916550628600582,0.0006674030752494011,8,1787889840,,False,9,5ce2c923,2026-08-27_21-04-00,20.916350841522217,204.76497220993042,2126471,kilby,169.228.33.68,204.76497220993042,9
0.6761363636363636,0.6761363636363636,0.7045454545454546,float,0.7721774193548387,1.6760867911000406,0.0006674030752494011,9,1787889860,,False,10,5ce2c923,2026-08-27_21-04-20,20.594823122024536,225.35979533195496,2126471,kilby,169.228.33.68,225.35979533195496,10
