val_accuracy,float_val_accuracy,best_val_accuracy,phase,train_accuracy,train_loss,lr,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.5965909090909091,0.5965909090909091,0.5965909090909091,float,0.4475806451612903,2.041453899875764,0.0006886349663427318,0,1787903148,,False,1,a793de1c,2026-08-28_00-45-48,6.394049167633057,6.394049167633057,2754178,kilby,169.228.33.68,6.394049167633057,1
0.5568181818181818,0.5568181818181818,0.5965909090909091,float,0.6461693548387096,1.8370333237032737,0.0006854523571923188,1,1787903153,,False,2,a793de1c,2026-08-28_00-45-53,4.60007905960083,10.994128227233887,2754178,kilby,169.228.33.68,10.994128227233887,2
0.5284090909090909,0.5284090909090909,0.5965909090909091,float,0.6582661290322581,1.8030508910456011,0.0006801698151466839,2,1787903158,,False,3,a793de1c,2026-08-28_00-45-58,4.610604763031006,15.604732990264893,2754178,kilby,169.228.33.68,15.604732990264893,3
0.6647727272727273,0.6647727272727273,0.6647727272727273,float,0.7147177419354839,1.7668967496964239,0.0006728199088341617,3,1787903162,,False,4,a793de1c,2026-08-28_00-46-02,4.5409955978393555,20.145728588104248,2754178,kilby,169.228.33.68,20.145728588104248,4
0.6079545454545454,0.6079545454545454,0.6647727272727273,float,0.7540322580645161,1.7384464413888994,0.0006634479528712609,4,1787903167,,False,5,a793de1c,2026-08-28_00-46-07,4.497516393661499,24.643244981765747,2754178,kilby,169.228.33.68,24.643244981765747,5
0.6931818181818182,0.6931818181818182,0.6931818181818182,float,0.7913306451612904,1.7231785558885144,0.0006521117284829844,5,1787903171,,False,6,a793de1c,2026-08-28_00-46-11,4.571391344070435,29.21463632583618,2754178,kilby,169.228.33.68,29.21463632583618,6
0.6363636363636364,0.6363636363636364,0.6931818181818182,float,0.7953629032258065,1.7159563302993774,0.000638881127262363,6,1787903176,,False,7,a793de1c,2026-08-28_00-46-16,4.612405776977539,33.82704210281372,2754178,kilby,169.228.33.68,33.82704210281372,7
0.7215909090909091,0.7215909090909091,0.7215909090909091,float,0.8125,1.7063287573475991,0.0006238377202655432,7,1787903181,,False,8,a793de1c,2026-08-28_00-46-21,4.577906608581543,38.404948711395264,2754178,kilby,169.228.33.68,38.404948711395264,8
0.7272727272727273,0.7272727272727273,0.7272727272727273,float,0.8245967741935484,1.6980123789079729,0.0006070742550991009,8,1787903185,,False,9,a793de1c,2026-08-28_00-46-25,4.56195330619812,42.966902017593384,2754178,kilby,169.228.33.68,42.966902017593384,9
0.7102272727272727,0.7102272727272727,0.7272727272727273,float,0.8407258064516129,1.686748048951549,0.000588694084100205,9,1787903190,,False,10,a793de1c,2026-08-28_00-46-30,4.419401168823242,47.386303186416626,2754178,kilby,169.228.33.68,47.386303186416626,10
0.7159090909090909,0.7159090909090909,0.7159090909090909,grid,0.8054435483870968,1.7158411318256008,0.0003439044508965962,10,1787903205,,False,11,a793de1c,2026-08-28_00-46-45,15.945953607559204,63.33225679397583,2754178,kilby,169.228.33.68,63.33225679397583,11
0.7045454545454546,0.7045454545454546,0.7159090909090909,grid,0.8356854838709677,1.6821593584552887,0.00034108112124643663,11,1787903221,,False,12,a793de1c,2026-08-28_00-47-01,15.300580024719238,78.63283681869507,2754178,kilby,169.228.33.68,78.63283681869507,12
0.7386363636363636,0.7386363636363636,0.7386363636363636,grid,0.84375,1.6759379794520717,0.00033640995441708093,12,1787903241,,False,13,a793de1c,2026-08-28_00-47-21,20.09221386909485,98.72505068778992,2754178,kilby,169.228.33.68,98.72505068778992,13
0.75,0.75,0.75,grid,0.8538306451612904,1.6732462452303978,0.0003299421286898159,13,1787903263,,False,14,a793de1c,2026-08-28_00-47-43,22.09649634361267,120.82154703140259,2754178,kilby,169.228.33.68,120.82154703140259,14
0.7613636363636364,0.7613636363636364,0.7613636363636364,grid,0.8588709677419355,1.670693039894104,0.0003217485069167893,14,1787903280,,False,15,a793de1c,2026-08-28_00-48-00,17.20800495147705,138.02955198287964,2754178,kilby,169.228.33.68,138.02955198287964,15
0.7670454545454546,0.7670454545454546,0.7670454545454546,grid,0.8709677419354839,1.6690110006640035,0.0003119188601327717,15,1787903295,,False,16,a793de1c,2026-08-28_00-48-15,14.606950759887695,152.63650274276733,2754178,kilby,169.228.33.68,152.63650274276733,16
0.7897727272727273,0.7897727272727273,0.7897727272727273,grid,0.8719758064516129,1.6679397725289868,0.00030056088400491474,16,1787903312,,False,17,a793de1c,2026-08-28_00-48-32,16.785312175750732,169.42181491851807,2754178,kilby,169.228.33.68,169.42181491851807,17
0.8011363636363636,0.8011363636363636,0.8011363636363636,grid,0.8971774193548387,1.6663114101656022,0.0002877990188964845,17,1787903329,,False,18,a793de1c,2026-08-28_00-48-49,16.944185733795166,186.36600065231323,2754178,kilby,169.228.33.68,186.36600065231323,18
0.7897727272727273,0.7897727272727273,0.8011363636363636,grid,0.907258064516129,1.6625336985434256,0.000273773086472201,18,1787903344,,False,19,a793de1c,2026-08-28_00-49-04,15.864321231842041,202.23032188415527,2754178,kilby,169.228.33.68,202.23032188415527,19
0.8238636363636364,0.8238636363636364,0.8238636363636364,grid,0.9092741935483871,1.662143878398403,0.0002586367577828196,19,1787903360,,False,20,a793de1c,2026-08-28_00-49-20,15.291508913040161,217.52183079719543,2754178,kilby,169.228.33.68,217.52183079719543,20
0.8352272727272727,0.8352272727272727,0.8352272727272727,grid,0.9375,1.6546530838935607,0.0002425558696129417,20,1787903375,,False,21,a793de1c,2026-08-28_00-49-35,15.062599420547485,232.58443021774292,2754178,kilby,169.228.33.68,232.58443021774292,21
0.8011363636363636,0.8011363636363636,0.8352272727272727,grid,0.9455645161290323,1.652739192208936,0.00022570660753849856,21,1787903390,,False,22,a793de1c,2026-08-28_00-49-50,15.119878053665161,247.70430827140808,2754178,kilby,169.228.33.68,247.70430827140808,22
0.8238636363636364,0.8238636363636364,0.8352272727272727,grid,0.9485887096774194,1.6512764826897652,0.0002082735756007126,22,1787903405,,False,23,a793de1c,2026-08-28_00-50-05,15.110681772232056,262.81499004364014,2754178,kilby,169.228.33.68,262.81499004364014,23
0.8579545454545454,0.8579545454545454,0.8579545454545454,grid,0.9576612903225806,1.649229105441801,0.00019044777374559074,23,1787903420,,False,24,a793de1c,2026-08-28_00-50-20,15.151207685470581,277.9661977291107,2754178,kilby,169.228.33.68,277.9661977291107,24
0.8806818181818182,0.8806818181818182,0.8806818181818182,grid,0.9657258064516129,1.6459122146329572,0.00017242450518854647,24,1787903435,,False,25,a793de1c,2026-08-28_00-50-35,15.10703730583191,293.0732350349426,2754178,kilby,169.228.33.68,293.0732350349426,25
0.8636363636363636,0.8636363636363636,0.8806818181818182,grid,0.9707661290322581,1.6443377271775277,0.00015440123663150215,25,1787903450,,False,26,a793de1c,2026-08-28_00-50-50,15.122925758361816,308.19616079330444,2754178,kilby,169.228.33.68,308.19616079330444,26
0.8579545454545454,0.8579545454545454,0.8806818181818182,grid,0.9818548387096774,1.643218432703326,0.0001365754347763802,26,1787903465,,False,27,a793de1c,2026-08-28_00-51-05,14.986860990524292,323.18302178382874,2754178,kilby,169.228.33.68,323.18302178382874,27
0.8522727272727273,0.8522727272727273,0.8806818181818182,grid,0.9818548387096774,1.6428442289752345,0.0001191424028385943,27,1787903481,,False,28,a793de1c,2026-08-28_00-51-21,15.212332010269165,338.3953537940979,2754178,kilby,169.228.33.68,338.3953537940979,28
0.875,0.875,0.8806818181818182,grid,0.9828629032258065,1.641943185560165,0.0001022931407641512,28,1787903496,,False,29,a793de1c,2026-08-28_00-51-36,14.95991063117981,353.3552644252777,2754178,kilby,169.228.33.68,353.3552644252777,29
0.8636363636363636,0.8636363636363636,0.8806818181818182,grid,0.9879032258064516,1.6409962754095755,8.621225259427325e-05,29,1787903516,,False,30,a793de1c,2026-08-28_00-51-56,20.454845905303955,373.81011033058167,2754178,kilby,169.228.33.68,373.81011033058167,30
0.8806818181818182,0.8806818181818182,0.8806818181818182,grid,0.9929435483870968,1.6400048828894092,7.107592390489185e-05,30,1787903535,,False,31,a793de1c,2026-08-28_00-52-15,18.898044109344482,392.70815443992615,2754178,kilby,169.228.33.68,392.70815443992615,31
0.8636363636363636,0.8636363636363636,0.8806818181818182,grid,0.9919354838709677,1.639982275424465,5.7049991480608324e-05,31,1787903554,,False,32,a793de1c,2026-08-28_00-52-34,19.045658111572266,411.7538125514984,2754178,kilby,169.228.33.68,411.7538125514984,32
0.8579545454545454,0.8579545454545454,0.8806818181818182,grid,0.9899193548387096,1.6396656767014535,4.428812637217808e-05,32,1787903579,,False,33,a793de1c,2026-08-28_00-52-59,25.44439172744751,437.1982042789459,2754178,kilby,169.228.33.68,437.1982042789459,33
0.8636363636363636,0.8636363636363636,0.8806818181818182,grid,0.9929435483870968,1.639293578363234,3.293015024432109e-05,33,1787903617,,False,34,a793de1c,2026-08-28_00-53-37,37.68875813484192,474.88696241378784,2754178,kilby,169.228.33.68,474.88696241378784,34
0.8636363636363636,0.8636363636363636,0.8806818181818182,grid,0.9929435483870968,1.6392937167998283,2.310050346030347e-05,34,1787903656,,False,35,a793de1c,2026-08-28_00-54-16,38.43189525604248,513.3188576698303,2754178,kilby,169.228.33.68,513.3188576698303,35
0.8636363636363636,0.8636363636363636,0.8806818181818182,grid,0.9929435483870968,1.6391530229199318,1.490688168727676e-05,35,1787903692,,False,36,a793de1c,2026-08-28_00-54-52,36.515517711639404,549.8343753814697,2754178,kilby,169.228.33.68,549.8343753814697,36
0.875,0.875,0.8806818181818182,grid,0.9959677419354839,1.6388322095717154,8.439055960011839e-06,36,1787903719,,False,37,a793de1c,2026-08-28_00-55-19,27.29728937149048,577.1316647529602,2754178,kilby,169.228.33.68,577.1316647529602,37
0.8636363636363636,0.8636363636363636,0.8806818181818182,grid,0.9959677419354839,1.6387455463409424,3.7678891306561097e-06,37,1787903747,,False,38,a793de1c,2026-08-28_00-55-47,27.73131513595581,604.862979888916,2754178,kilby,169.228.33.68,604.862979888916,38
0.8693181818181818,0.8693181818181818,0.8806818181818182,grid,0.9959677419354839,1.6386596406659772,9.445594804965433e-07,38,1787903773,,False,39,a793de1c,2026-08-28_00-56-13,26.276583671569824,631.1395635604858,2754178,kilby,169.228.33.68,631.1395635604858,39
0.8636363636363636,0.8636363636363636,0.8806818181818182,grid,0.9959677419354839,1.6387567404777772,0.0,39,1787903801,,False,40,a793de1c,2026-08-28_00-56-41,27.370855569839478,658.5104191303253,2754178,kilby,169.228.33.68,658.5104191303253,40
0.6306818181818182,0.6306818181818182,0.6306818181818182,float,0.4495967741935484,2.040367720588561,0.0006886349663427318,0,1787903814,,False,1,a793de1c,2026-08-28_00-56-54,6.867780923843384,6.867780923843384,2783429,kilby,169.228.33.68,6.867780923843384,1
0.5965909090909091,0.5965909090909091,0.6306818181818182,float,0.6270161290322581,1.8358925773251442,0.0006854523571923188,1,1787903819,,False,2,a793de1c,2026-08-28_00-56-59,5.391840219497681,12.259621143341064,2783429,kilby,169.228.33.68,12.259621143341064,2
0.4602272727272727,0.4602272727272727,0.6306818181818182,float,0.6633064516129032,1.7981488973863664,0.0006801698151466839,2,1787903825,,False,3,a793de1c,2026-08-28_00-57-05,5.441125869750977,17.70074701309204,2783429,kilby,169.228.33.68,17.70074701309204,3
0.6988636363636364,0.6988636363636364,0.6988636363636364,float,0.7258064516129032,1.7622154874186362,0.0006728199088341617,3,1787903830,,False,4,a793de1c,2026-08-28_00-57-10,5.176445245742798,22.87719225883484,2783429,kilby,169.228.33.68,22.87719225883484,4
0.6193181818181818,0.6193181818181818,0.6988636363636364,float,0.7641129032258065,1.7370098906178628,0.0006634479528712609,4,1787903836,,False,5,a793de1c,2026-08-28_00-57-16,5.446465015411377,28.323657274246216,2783429,kilby,169.228.33.68,28.323657274246216,5
0.6818181818181818,0.6818181818181818,0.6988636363636364,float,0.7893145161290323,1.7217608959444108,0.0006521117284829844,5,1787903841,,False,6,a793de1c,2026-08-28_00-57-21,5.464141845703125,33.78779911994934,2783429,kilby,169.228.33.68,33.78779911994934,6
0.6875,0.6875,0.6988636363636364,float,0.8064516129032258,1.7140783667564392,0.000638881127262363,6,1787903846,,False,7,a793de1c,2026-08-28_00-57-26,5.078636169433594,38.866435289382935,2783429,kilby,169.228.33.68,38.866435289382935,7
0.7215909090909091,0.7215909090909091,0.7215909090909091,float,0.8094758064516129,1.7043990281320387,0.0006238377202655432,7,1787903851,,False,8,a793de1c,2026-08-28_00-57-31,4.648172616958618,43.51460790634155,2783429,kilby,169.228.33.68,43.51460790634155,8
0.7329545454545454,0.7329545454545454,0.7329545454545454,float,0.8256048387096774,1.694240225899604,0.0006070742550991009,8,1787903856,,False,9,a793de1c,2026-08-28_00-57-36,5.351679563522339,48.86628746986389,2783429,kilby,169.228.33.68,48.86628746986389,9
0.7329545454545454,0.7329545454545454,0.7329545454545454,float,0.8397177419354839,1.6859132032240591,0.000588694084100205,9,1787903861,,False,10,a793de1c,2026-08-28_00-57-41,5.215405464172363,54.081692934036255,2783429,kilby,169.228.33.68,54.081692934036255,10
0.7215909090909091,0.7215909090909091,0.7215909090909091,grid,0.8084677419354839,1.7156750617488739,0.0003439044508965962,10,1787903879,,False,11,a793de1c,2026-08-28_00-57-59,17.494513511657715,71.57620644569397,2783429,kilby,169.228.33.68,71.57620644569397,11
0.7272727272727273,0.7272727272727273,0.7272727272727273,grid,0.8397177419354839,1.6835235703376032,0.00034108112124643663,11,1787903893,,False,12,a793de1c,2026-08-28_00-58-13,14.538864374160767,86.11507081985474,2783429,kilby,169.228.33.68,86.11507081985474,12
0.7443181818181818,0.7443181818181818,0.7443181818181818,grid,0.8568548387096774,1.675335157302118,0.00033640995441708093,12,1787903911,,False,13,a793de1c,2026-08-28_00-58-31,17.949031829833984,104.06410264968872,2783429,kilby,169.228.33.68,104.06410264968872,13
0.7556818181818182,0.7556818181818182,0.7556818181818182,grid,0.8548387096774194,1.6727583023809618,0.0003299421286898159,13,1787903929,,False,14,a793de1c,2026-08-28_00-58-49,17.995240211486816,122.05934286117554,2783429,kilby,169.228.33.68,122.05934286117554,14
0.7784090909090909,0.7784090909090909,0.7784090909090909,grid,0.8649193548387096,1.6702882859014696,0.0003217485069167893,14,1787903946,,False,15,a793de1c,2026-08-28_00-59-06,17.012933015823364,139.0722758769989,2783429,kilby,169.228.33.68,139.0722758769989,15
0.8181818181818182,0.8181818181818182,0.8181818181818182,grid,0.876008064516129,1.6686936097760354,0.0003119188601327717,15,1787903964,,False,16,a793de1c,2026-08-28_00-59-24,18.170231103897095,157.242506980896,2783429,kilby,169.228.33.68,157.242506980896,16
0.8011363636363636,0.8011363636363636,0.8181818181818182,grid,0.8860887096774194,1.6679366884693023,0.00030056088400491474,16,1787903984,,False,17,a793de1c,2026-08-28_00-59-44,19.850288152694702,177.0927951335907,2783429,kilby,169.228.33.68,177.0927951335907,17
0.8181818181818182,0.8181818181818182,0.8181818181818182,grid,0.9012096774193549,1.6640441090829912,0.0002877990188964845,17,1787904001,,False,18,a793de1c,2026-08-28_01-00-01,16.242555856704712,193.3353509902954,2783429,kilby,169.228.33.68,193.3353509902954,18
0.8068181818181818,0.8068181818181818,0.8181818181818182,grid,0.9173387096774194,1.660857239077168,0.000273773086472201,18,1787904017,,False,19,a793de1c,2026-08-28_01-00-17,16.729307174682617,210.06465816497803,2783429,kilby,169.228.33.68,210.06465816497803,19
0.8181818181818182,0.8181818181818182,0.8181818181818182,grid,0.9193548387096774,1.6579851661959002,0.0002586367577828196,19,1787904033,,False,20,a793de1c,2026-08-28_01-00-33,15.482805967330933,225.54746413230896,2783429,kilby,169.228.33.68,225.54746413230896,20
0.8238636363636364,0.8238636363636364,0.8238636363636364,grid,0.9334677419354839,1.655171154006835,0.0002425558696129417,20,1787904049,,False,21,a793de1c,2026-08-28_01-00-49,16.010226488113403,241.55769062042236,2783429,kilby,169.228.33.68,241.55769062042236,21
0.8068181818181818,0.8068181818181818,0.8238636363636364,grid,0.9475806451612904,1.6521970322055202,0.00022570660753849856,21,1787904066,,False,22,a793de1c,2026-08-28_01-01-06,17.6325101852417,259.19020080566406,2783429,kilby,169.228.33.68,259.19020080566406,22
0.8295454545454546,0.8295454545454546,0.8295454545454546,grid,0.9495967741935484,1.6503770082227645,0.0002082735756007126,22,1787904087,,False,23,a793de1c,2026-08-28_01-01-27,20.39247441291809,279.58267521858215,2783429,kilby,169.228.33.68,279.58267521858215,23
0.8522727272727273,0.8522727272727273,0.8522727272727273,grid,0.9556451612903226,1.6484174997575822,0.00019044777374559074,23,1787904104,,False,24,a793de1c,2026-08-28_01-01-44,16.795418739318848,296.378093957901,2783429,kilby,169.228.33.68,296.378093957901,24
0.8409090909090909,0.8409090909090909,0.8522727272727273,grid,0.9616935483870968,1.6476692980335605,0.00017242450518854647,24,1787904120,,False,25,a793de1c,2026-08-28_01-02-00,16.020894765853882,312.3989887237549,2783429,kilby,169.228.33.68,312.3989887237549,25
0.8636363636363636,0.8636363636363636,0.8636363636363636,grid,0.9667338709677419,1.6451272156930739,0.00015440123663150215,25,1787904142,,False,26,a793de1c,2026-08-28_01-02-22,22.193776607513428,334.5927653312683,2783429,kilby,169.228.33.68,334.5927653312683,26
0.8579545454545454,0.8579545454545454,0.8636363636363636,grid,0.969758064516129,1.6441239945350155,0.0001365754347763802,26,1787904158,,False,27,a793de1c,2026-08-28_01-02-38,16.191193103790283,350.7839584350586,2783429,kilby,169.228.33.68,350.7839584350586,27
0.875,0.875,0.875,grid,0.9788306451612904,1.6429787989585631,0.0001191424028385943,27,1787904180,,False,28,a793de1c,2026-08-28_01-03-00,22.302886962890625,373.0868453979492,2783429,kilby,169.228.33.68,373.0868453979492,28
0.8409090909090909,0.8409090909090909,0.875,grid,0.9758064516129032,1.6416131507965825,0.0001022931407641512,28,1787904206,,False,29,a793de1c,2026-08-28_01-03-26,25.998391151428223,399.08523654937744,2783429,kilby,169.228.33.68,399.08523654937744,29
0.8806818181818182,0.8806818181818182,0.8806818181818182,grid,0.9848790322580645,1.6407953885293776,8.621225259427325e-05,29,1787904238,,False,30,a793de1c,2026-08-28_01-03-58,31.373162508010864,430.4583990573883,2783429,kilby,169.228.33.68,430.4583990573883,30
0.875,0.875,0.8806818181818182,grid,0.9929435483870968,1.639866832763918,7.107592390489185e-05,30,1787904265,,False,31,a793de1c,2026-08-28_01-04-25,27.63516354560852,458.0935626029968,2783429,kilby,169.228.33.68,458.0935626029968,31
0.875,0.875,0.8806818181818182,grid,0.9899193548387096,1.6398892210375877,5.7049991480608324e-05,31,1787904290,,False,32,a793de1c,2026-08-28_01-04-50,24.494202136993408,482.58776473999023,2783429,kilby,169.228.33.68,482.58776473999023,32
