val_accuracy,float_val_accuracy,best_val_accuracy,phase,train_accuracy,train_loss,lr,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.4090909090909091,0.4090909090909091,0.4090909090909091,float,0.3487903225806452,2.289626590667232,0.00042727223932595654,0,1787902008,,False,1,bb1a385b,2026-08-28_00-26-48,6.082398414611816,6.082398414611816,2714768,kilby,169.228.33.68,6.082398414611816,1
0.5738636363636364,0.5738636363636364,0.5738636363636364,float,0.5383064516129032,2.0053887251884706,0.0007768586169562846,1,1787902012,,False,2,bb1a385b,2026-08-28_00-26-52,4.295053005218506,10.377451419830322,2714768,kilby,169.228.33.68,10.377451419830322,2
0.6022727272727273,0.6022727272727273,0.6022727272727273,float,0.6108870967741935,1.887536120030188,0.0007755319339367631,2,1787902016,,False,3,bb1a385b,2026-08-28_00-26-56,3.845433235168457,14.22288465499878,2714768,kilby,169.228.33.68,14.22288465499878,3
0.625,0.625,0.625,float,0.6895161290322581,1.835534849474507,0.0007715609474684608,3,1787902020,,False,4,bb1a385b,2026-08-28_00-27-00,4.015056848526001,18.23794150352478,2714768,kilby,169.228.33.68,18.23794150352478,4
0.6193181818181818,0.6193181818181818,0.625,float,0.7268145161290323,1.8064657218994633,0.0007649727834154836,4,1787902024,,False,5,bb1a385b,2026-08-28_00-27-04,3.9550514221191406,22.19299292564392,2714768,kilby,169.228.33.68,22.19299292564392,5
0.6590909090909091,0.6590909090909091,0.6590909090909091,float,0.7459677419354839,1.791282953754548,0.0007558124456186236,5,1787902028,,False,6,bb1a385b,2026-08-28_00-27-08,4.177257537841797,26.370250463485718,2714768,kilby,169.228.33.68,26.370250463485718,6
0.6704545454545454,0.6704545454545454,0.6704545454545454,float,0.7671370967741935,1.7733479815144693,0.000744142508473494,6,1787902032,,False,7,bb1a385b,2026-08-28_00-27-12,4.140442132949829,30.510692596435547,2714768,kilby,169.228.33.68,30.510692596435547,7
0.625,0.625,0.6704545454545454,float,0.7711693548387096,1.7629731643584468,0.0007300426894839564,7,1787902037,,True,8,bb1a385b,2026-08-28_00-27-17,4.151815891265869,34.662508487701416,2714768,kilby,169.228.33.68,34.662508487701416,8
